"state", "date_peak", "cases_peak"
"tanzania", "7/27/2021", "58"
"tanzania", "9/21/2021", "3,472"
"tanzania", "12/27/2021", "403"
"thailand", "8/14/2021", "18,909"
"timor", "4/14/2020", "2"
"timor", "8/25/2020", "0"
"timor", "9/27/2020", "0"
"timor", "5/29/2021", "168"
"timor", "8/26/2021", "289"
"timor", "2/9/2022", "153"
"togo", "1/5/2022", "484"
"trinidad_and_tobago", "3/24/2020", "8"
"trinidad_and_tobago", "9/17/2020", "116"
"trinidad_and_tobago", "11/20/2020", "51"
"trinidad_and_tobago", "1/15/2021", "17"
"trinidad_and_tobago", "5/21/2021", "495"
"trinidad_and_tobago", "8/10/2021", "233"
"trinidad_and_tobago", "9/24/2021", "204"
"trinidad_and_tobago", "12/9/2021", "702"
"trinidad_and_tobago", "1/21/2022", "720"
"tunisia", "4/3/2020", "37"
"tunisia", "10/19/2020", "1,586"
"tunisia", "1/14/2021", "2,565"
"tunisia", "4/23/2021", "1,897"
"tunisia", "7/9/2021", "7,207"
"tunisia", "11/9/2021", "345"
"tunisia", "1/20/2022", "9,431"
"turkey", "4/14/2020", "3,881"
"turkey", "6/16/2020", "1,259"
"turkey", "9/17/2020", "1,455"
"turkey", "12/9/2020", "140,397"
"turkey", "4/16/2021", "52,125"
"turkey", "8/9/2021", "21,349"
"turkey", "10/14/2021", "26,516"
"turkey", "2/3/2022", "89,135"
"uganda", "3/29/2020", "4"
"uganda", "5/28/2020", "31"
"uganda", "9/21/2020", "214"
"uganda", "12/10/2020", "653"
"uganda", "6/13/2021", "1,287"
"uganda", "8/26/2021", "3,156"
"uganda", "1/1/2022", "1,414"
"ukraine", "5/9/2020", "422"
"ukraine", "11/27/2020", "12,666"
"ukraine", "4/9/2021", "14,015"
"ukraine", "11/5/2021", "20,835"
"ukraine", "2/4/2022", "32,387"
"united_arab_emirates", "5/21/2020", "764"
"united_arab_emirates", "10/24/2020", "1,234"
"united_arab_emirates", "1/28/2021", "3,244"
"united_arab_emirates", "6/14/2021", "2,077"
"united_arab_emirates", "1/17/2022", "2,562"
"united_kingdom", "4/22/2020", "4,159"
"united_kingdom", "11/14/2020", "22,426"
"united_kingdom", "1/7/2021", "51,824"
"united_kingdom", "7/18/2021", "41,151"
"united_kingdom", "9/6/2021", "33,135"
"united_kingdom", "10/21/2021", "40,884"
"united_kingdom", "2/2/2022", "183,793"
"united_states", "4/8/2020", "27,438"
"united_states", "7/23/2020", "57,510"
"united_states", "1/8/2021", "222,673"
"united_states", "4/8/2021", "63,199"
"united_states", "9/2/2021", "158,093"
"united_states", "1/12/2022", "746,078"
"uruguay", "3/27/2020", "21"
"uruguay", "7/24/2020", "18"
"uruguay", "1/13/2021", "853"
"uruguay", "4/9/2021", "3,526"
"uruguay", "5/28/2021", "3,371"
"uruguay", "9/11/2021", "135"
"uruguay", "1/19/2022", "9,824"
"uzbekistan", "4/14/2020", "104"
"uzbekistan", "8/7/2020", "649"
"uzbekistan", "9/18/2020", "543"
"uzbekistan", "5/8/2021", "348"
"uzbekistan", "8/6/2021", "794"
"uzbekistan", "1/22/2022", "1,144"
"venezuela", "3/24/2020", "9"
"venezuela", "8/14/2020", "994"
"venezuela", "12/11/2020", "412"
"venezuela", "1/20/2021", "498"
"venezuela", "4/6/2021", "1,235"
"venezuela", "6/7/2021", "1,250"
"venezuela", "10/6/2021", "1,498"
"venezuela", "1/29/2022", "2,084"
"vietnam", "2/4/2020", "1"
"vietnam", "3/29/2020", "10"
"vietnam", "5/16/2020", "5"
"vietnam", "8/2/2020", "30"
"vietnam", "11/13/2020", "9"
"vietnam", "1/31/2021", "47"
"vietnam", "8/29/2021", "11,533"
"vietnam", "1/7/2022", "17,228"
"vietnam", "2/9/2022", "18,473"
"yemen", "6/14/2020", "46"
"yemen", "12/26/2020", "1"
"yemen", "4/2/2021", "98"
"yemen", "9/5/2021", "40"
"yemen", "2/9/2022", "73"
"zambia", "5/12/2020", "70"
"zambia", "7/31/2020", "256"
"zambia", "1/15/2021", "1,287"
"zambia", "6/25/2021", "2,562"
"zambia", "12/31/2021", "3,600"
"zimbabwe", "4/13/2020", "2"
"zimbabwe", "8/2/2020", "192"
"zimbabwe", "1/12/2021", "815"
"zimbabwe", "4/19/2021", "80"
"zimbabwe", "7/15/2021", "2,121"
"zimbabwe", "9/25/2021", "248"
"zimbabwe", "12/10/2021", "4,013"
