"state", "date_peak", "cases_peak"
"senegal", "03/21/22", "3"
"senegal", "04/06/22", "0"
"serbia", "04/04/20", "6"
"serbia", "07/12/20", "11"
"serbia", "12/06/20", "51"
"serbia", "03/30/21", "39"
"serbia", "11/07/21", "56"
"serbia", "02/13/22", "55"
"sierra_leone", "05/16/20", "2"
"sierra_leone", "06/24/20", "1"
"sierra_leone", "08/30/20", "0"
"sierra_leone", "10/12/20", "0"
"sierra_leone", "12/09/20", "0"
"sierra_leone", "01/27/21", "0"
"sierra_leone", "06/29/21", "2"
"sierra_leone", "12/21/21", "0"
"singapore", "04/30/20", "1"
"singapore", "07/12/20", "0"
"singapore", "10/10/20", "0"
"singapore", "11/26/20", "0"
"singapore", "03/11/21", "0"
"singapore", "06/24/21", "0"
"singapore", "08/23/21", "1"
"singapore", "10/23/21", "12"
"singapore", "03/02/22", "10"
"slovakia", "04/18/20", "2"
"slovakia", "03/01/21", "90"
"slovakia", "12/17/21", "86"
"slovakia", "03/01/22", "34"
"slovenia", "04/06/20", "3"
"slovenia", "08/03/20", "1"
"slovenia", "12/02/20", "45"
"slovenia", "03/31/21", "7"
"slovenia", "11/21/21", "18"
"slovenia", "02/06/22", "17"
"slovenia", "04/03/22", "4"
"somalia", "04/26/20", "3"
"somalia", "08/28/20", "1"
"somalia", "10/23/20", "1"
"somalia", "11/30/20", "1"
"somalia", "03/28/21", "10"
"somalia", "09/21/21", "8"
"somalia", "11/03/21", "12"
"somalia", "03/05/22", "2"
"south_africa", "08/07/20", "267"
"south_africa", "10/11/20", "111"
"south_africa", "01/14/21", "527"
"south_africa", "07/23/21", "385"
"south_africa", "02/17/22", "232"
"south_korea", "03/27/20", "6"
"south_korea", "07/17/20", "1"
"south_korea", "09/12/20", "3"
"south_korea", "01/07/21", "21"
"south_korea", "05/06/21", "6"
"south_korea", "08/24/21", "9"
"south_korea", "12/24/21", "67"
"south_korea", "03/22/22", "313"
"south_sudan", "06/09/20", "2"
"south_sudan", "09/06/20", "0"
"south_sudan", "10/09/20", "1"
"south_sudan", "11/23/20", "0"
"south_sudan", "02/16/21", "2"
"south_sudan", "06/27/21", "0"
"south_sudan", "07/28/21", "0"
"south_sudan", "09/21/21", "1"
"south_sudan", "12/21/21", "0"
"south_sudan", "03/08/22", "0"
"spain", "04/01/20", "745"
"spain", "06/22/20", "170"
"spain", "11/04/20", "422"
"spain", "02/10/21", "480"
"spain", "08/25/21", "123"
"spain", "02/16/22", "286"
"spain", "04/06/22", "80"
"sri_lanka", "03/31/20", "1"
"sri_lanka", "05/03/20", "0"
"sri_lanka", "05/23/20", "0"
"sri_lanka", "08/20/20", "0"
"sri_lanka", "09/12/20", "0"
"sri_lanka", "12/19/20", "4"
"sri_lanka", "02/16/21", "7"
"sri_lanka", "06/14/21", "66"
"sri_lanka", "08/30/21", "178"
"sri_lanka", "11/25/21", "22"
"sri_lanka", "02/12/22", "27"
"sudan", "05/30/20", "18"
"sudan", "11/07/20", "40"
"sudan", "01/28/21", "29"
"sudan", "04/12/21", "21"
"sudan", "05/22/21", "22"
"sudan", "08/14/21", "6"
"sudan", "10/14/21", "12"
"sudan", "12/12/21", "7"
"sudan", "03/05/22", "137"
"sweden", "04/23/20", "93"
"sweden", "09/16/20", "3"
"sweden", "01/13/21", "127"
"sweden", "04/14/21", "24"
"sweden", "09/15/21", "10"
"sweden", "03/02/22", "53"
"switzerland", "04/02/20", "49"
"switzerland", "07/22/20", "1"
"switzerland", "12/16/20", "86"
"switzerland", "04/05/21", "10"
"switzerland", "09/29/21", "7"
"switzerland", "12/15/21", "23"
"switzerland", "03/23/22", "26"
"syria", "03/28/20", "0"
"syria", "08/18/20", "3"
"syria", "12/16/20", "12"
"syria", "04/23/21", "12"
"syria", "10/20/21", "12"
"syria", "02/11/22", "3"
"taiwan", "02/14/20", "0"
"taiwan", "03/28/20", "0"
"taiwan", "05/09/20", "0"
"taiwan", "02/02/21", "0"
"taiwan", "03/04/21", "0"
"taiwan", "06/08/21", "25"
"taiwan", "12/17/21", "0"
"taiwan", "02/13/22", "0"
"taiwan", "04/07/22", "0"
"tajikistan", "05/17/20", "3"
"tajikistan", "07/09/20", "0"
"tajikistan", "08/19/20", "0"
"tajikistan", "09/30/20", "0"
"tajikistan", "11/12/20", "0"
"tajikistan", "12/14/20", "0"
"tajikistan", "07/12/21", "2"
"tanzania", "08/08/21", "4"
"tanzania", "10/03/21", "96"
"tanzania", "12/06/21", "1"
"tanzania", "01/23/22", "4"
"thailand", "04/04/20", "2"
"thailand", "09/17/20", "0"
"thailand", "11/04/20", "0"
"thailand", "01/04/21", "1"
"thailand", "08/28/21", "230"
"thailand", "04/08/22", "84"
"timor", "05/14/21", "1"
"timor", "06/29/21", "1"
"timor", "08/19/21", "2"
"timor", "02/24/22", "0"
"togo", "04/18/20", "0"
"togo", "08/08/20", "1"
"togo", "09/27/20", "1"
"togo", "10/29/20", "1"
"togo", "01/05/21", "1"
"togo", "03/16/21", "1"
"togo", "09/06/21", "2"
"togo", "01/11/22", "1"
"trinidad_and_tobago", "04/04/20", "1"
"trinidad_and_tobago", "09/09/20", "2"
"trinidad_and_tobago", "11/27/20", "1"
"trinidad_and_tobago", "01/15/21", "1"
"trinidad_and_tobago", "05/27/21", "14"
"trinidad_and_tobago", "08/26/21", "7"
"trinidad_and_tobago", "12/17/21", "25"
"tunisia", "04/03/20", "2"
"tunisia", "11/10/20", "82"
"tunisia", "01/22/21", "69"
"tunisia", "04/30/21", "74"
"tunisia", "07/27/21", "183"
"tunisia", "02/06/22", "66"
"tunisia", "03/27/22", "23"
"turkey", "04/19/20", "106"
"turkey", "12/26/20", "219"
"turkey", "04/29/21", "307"
"turkey", "09/04/21", "238"
"turkey", "02/15/22", "236"
"uganda", "09/06/20", "2"
"uganda", "11/23/20", "5"
"uganda", "01/04/21", "6"
"uganda", "07/08/21", "140"
"uganda", "11/17/21", "3"
"uganda", "01/18/22", "11"
"ukraine", "05/16/20", "16"
"ukraine", "07/09/20", "18"
"ukraine", "12/11/20", "212"
"ukraine", "04/15/21", "366"
"ukraine", "11/11/21", "628"
"ukraine", "02/18/22", "234"
"united_arab_emirates", "05/08/20", "9"
"united_arab_emirates", "08/21/20", "2"
"united_arab_emirates", "02/20/21", "14"
"united_arab_emirates", "06/29/21", "5"
"united_arab_emirates", "01/25/22", "4"
"united_kingdom", "04/10/20", "840"
"united_kingdom", "01/22/21", "1,154"
"united_kingdom", "09/16/21", "136"
"united_kingdom", "11/05/21", "162"
"united_kingdom", "02/04/22", "367"
"united_kingdom", "04/06/22", "599"
"united_states", "04/22/20", "1,965"
"united_states", "07/30/20", "1,050"
"united_states", "01/15/21", "3,073"
"united_states", "09/23/21", "2,004"
"united_states", "01/27/22", "2,429"
"uruguay", "04/03/20", "1"
"uruguay", "07/14/20", "0"
"uruguay", "08/19/20", "1"
"uruguay", "01/20/21", "9"
"uruguay", "04/15/21", "55"
"uruguay", "11/11/21", "2"
"uruguay", "02/02/22", "24"
"uzbekistan", "04/20/20", "0"
"uzbekistan", "08/24/20", "6"
"uzbekistan", "01/08/21", "0"
"uzbekistan", "08/03/21", "6"
"uzbekistan", "11/25/21", "3"
"uzbekistan", "01/10/22", "3"
"venezuela", "04/28/20", "1"
"venezuela", "09/17/20", "8"
"venezuela", "12/12/20", "5"
"venezuela", "01/14/21", "6"
"venezuela", "04/22/21", "18"
"venezuela", "07/03/21", "18"
"venezuela", "07/24/21", "17"
"venezuela", "09/07/21", "16"
"venezuela", "02/17/22", "9"
"venezuela", "04/08/22", "1"
"vietnam", "08/12/20", "2"
"vietnam", "08/25/21", "359"
"vietnam", "12/16/21", "216"
"yemen", "06/16/20", "16"
"yemen", "12/27/20", "1"
"yemen", "04/09/21", "13"
"yemen", "09/11/21", "10"
"yemen", "02/11/22", "11"
"yemen", "04/07/22", "1"
"zambia", "05/07/20", "1"
"zambia", "07/18/20", "12"
"zambia", "01/30/21", "15"
"zambia", "07/01/21", "54"
"zambia", "01/07/22", "8"
"zimbabwe", "04/06/20", "0"
"zimbabwe", "08/26/20", "6"
"zimbabwe", "01/20/21", "40"
"zimbabwe", "04/12/21", "2"
"zimbabwe", "07/25/21", "67"
"zimbabwe", "01/02/22", "20"
"zimbabwe", "03/12/22", "2"
